Data_set,Cv,Number_of_est,Max_depth,Accuracy,F-score,Max_feature
diabetes.data,2,10,3,0.7604166666666666,0.718438138360852,6
diabetes.data,4,10,3,0.7669270833333334,0.723639662175755,6
diabetes.data,6,10,3,0.7591250743911372,0.7134505455520234,6
diabetes.data,8,10,3,0.7449538795442214,0.6930836226970467,6
diabetes.data,2,20,3,0.7486979166666667,0.7029641412054959,6
diabetes.data,4,20,3,0.7499999999999999,0.7054901681307654,6
diabetes.data,6,20,3,0.755259358023561,0.7095659964190907,6
diabetes.data,8,20,3,0.7671052631578947,0.7258942649025134,6
diabetes.data,2,30,3,0.75390625,0.7137635729860923,6
diabetes.data,4,30,3,0.7656250000000001,0.7257985719303823,6
diabetes.data,6,30,3,0.7551680381340414,0.7120658885202092,6
diabetes.data,8,30,3,0.7606890938686923,0.7170567195678279,6
diabetes.data,2,40,3,0.7513020833333333,0.7024431932964765,6
diabetes.data,4,40,3,0.765625,0.7259902183047428,6
diabetes.data,6,40,3,0.760467532401473,0.7206020452236661,6
diabetes.data,8,40,3,0.7669967444384156,0.722022597256758,6
diabetes.data,2,50,3,0.7434895833333333,0.6975464554639219,6
diabetes.data,4,50,3,0.7578125,0.7092666337857868,6
diabetes.data,6,50,3,0.7631636547793444,0.717102433986128,6
diabetes.data,8,50,3,0.766942485078676,0.7231501269439726,6
diabetes.data,2,60,3,0.7734375,0.7337373603574546,6
diabetes.data,4,60,3,0.7591145833333334,0.7174803524390921,6
diabetes.data,6,60,3,0.7552486285326253,0.7130027978463597,6
diabetes.data,8,60,3,0.7514243081931633,0.7031814175255956,6
diabetes.data,2,10,3,0.7591145833333334,0.7218044675464618,8
diabetes.data,4,10,3,0.7643229166666666,0.7191068732652706,8
diabetes.data,6,10,3,0.7499898268530387,0.7071045052352943,8
diabetes.data,8,10,3,0.7567145957677699,0.7159446108979027,8
diabetes.data,2,20,3,0.7447916666666667,0.6976814599799399,8
diabetes.data,4,20,3,0.75,0.7028077316137583,8
diabetes.data,6,20,3,0.7500106500132251,0.7061697381972256,8
diabetes.data,8,20,3,0.7578676071622354,0.7112490946505963,8
diabetes.data,2,30,3,0.76171875,0.7185197354404655,8
diabetes.data,4,30,3,0.7591145833333334,0.716149477764204,8
diabetes.data,6,30,3,0.7525427303963458,0.7081615420135164,8
diabetes.data,8,30,3,0.7462425393380359,0.7008284095633457,8
diabetes.data,2,40,3,0.7591145833333333,0.7187243077266847,8
diabetes.data,4,40,3,0.7565104166666666,0.7132268754783793,8
diabetes.data,6,40,3,0.7628376372103197,0.7191607728644823,8
diabetes.data,8,40,3,0.7488469886055344,0.7003606378158498,8
diabetes.data,2,50,3,0.76171875,0.7279772957640191,8
diabetes.data,4,50,3,0.7526041666666666,0.706590950611389,8
diabetes.data,6,50,3,0.7501219982858247,0.7047147284729466,8
diabetes.data,8,50,3,0.7566603364080304,0.7151397674078966,8
diabetes.data,2,60,3,0.7565104166666667,0.7064755438939747,8
diabetes.data,4,60,3,0.74609375,0.700412910060999,8
diabetes.data,6,60,3,0.7512201418136687,0.7028681309406982,8
diabetes.data,8,60,3,0.7541101465002713,0.7058455316298995,8
diabetes.data,2,10,3,0.7578125,0.7173063753282927,10
diabetes.data,4,10,3,0.7526041666666667,0.7085765855824966,10
diabetes.data,6,10,3,0.7525938345642841,0.7094000108816556,10
diabetes.data,8,10,3,0.7552902875746066,0.7090395564433697,10
diabetes.data,2,20,3,0.7447916666666667,0.6983138985533326,10
diabetes.data,4,20,3,0.7604166666666666,0.7198937848457934,10
diabetes.data,6,20,3,0.7657987382754481,0.7204844429255194,10
diabetes.data,8,20,3,0.7421323928377646,0.6914286175193484,10
diabetes.data,2,30,3,0.7578125,0.7178783141163441,10
diabetes.data,4,30,3,0.7552083333333334,0.7101604062068967,10
diabetes.data,6,30,3,0.7487494182231581,0.7053680899575226,10
diabetes.data,8,30,3,0.760255018990776,0.712803784618908,10
diabetes.data,2,40,3,0.7421875,0.6820657026371313,10
diabetes.data,4,40,3,0.7656250000000001,0.7264726223267465,10
diabetes.data,6,40,3,0.7526342092412867,0.7071883923922933,10
diabetes.data,8,40,3,0.7643380358111774,0.7218086609784125,10
diabetes.data,2,50,3,0.75,0.7160868826964287,10
diabetes.data,4,50,3,0.7565104166666666,0.712281780755548,10
diabetes.data,6,50,3,0.7631332148161712,0.7184018131534374,10
diabetes.data,8,50,3,0.7592376559956593,0.7169657486269715,10
diabetes.data,2,60,3,0.7434895833333334,0.6991793533426267,10
diabetes.data,4,60,3,0.7513020833333333,0.7045793673916289,10
diabetes.data,6,60,3,0.757873459404057,0.7149013364102527,10
diabetes.data,8,60,3,0.7566060770482909,0.7131325304987483,10
diabetes.data,2,10,5,0.7447916666666667,0.7072098764177512,2
diabetes.data,4,10,5,0.75390625,0.7090519726885334,2
diabetes.data,6,10,5,0.7564500930842947,0.7188715126246158,2
diabetes.data,8,10,5,0.7394736842105263,0.6906625736860457,2
diabetes.data,2,20,5,0.7643229166666667,0.7247664467303045,2
diabetes.data,4,20,5,0.7695312499999999,0.7287919059204118,2
diabetes.data,6,20,5,0.7643747361340006,0.7263613682684582,2
diabetes.data,8,20,5,0.7628594682582746,0.7209100522043819,2
diabetes.data,2,30,5,0.7565104166666667,0.7178507585400216,2
diabetes.data,4,30,5,0.7708333333333333,0.7296823529694696,2
diabetes.data,6,30,5,0.7578332436824757,0.7158113078096755,2
diabetes.data,8,30,5,0.7601465002712968,0.7172452651346786,2
diabetes.data,2,40,5,0.7565104166666667,0.7180796146455569,2
diabetes.data,4,40,5,0.7499999999999999,0.7045270322240358,2
diabetes.data,6,40,5,0.7592372174408432,0.714976362383149,2
diabetes.data,8,40,5,0.7617878459034184,0.7205681310636582,2
diabetes.data,2,50,5,0.7643229166666667,0.7192832010678725,2
diabetes.data,4,50,5,0.7513020833333334,0.7079843877744032,2
diabetes.data,6,50,5,0.7618617304014323,0.718897545185751,2
diabetes.data,8,50,5,0.7656538252848616,0.7242509453973441,2
diabetes.data,2,60,5,0.765625,0.7282841529930065,2
diabetes.data,4,60,5,0.7721354166666666,0.7324799607222896,2
diabetes.data,6,60,5,0.7747409344544142,0.7357744384372706,2
diabetes.data,8,60,5,0.759020618556701,0.7138159530735635,2
diabetes.data,2,10,5,0.7513020833333333,0.7109244754106849,4
diabetes.data,4,10,5,0.7460937500000001,0.7055590504506024,4
diabetes.data,6,10,5,0.7447508946011109,0.7073219291959835,4
diabetes.data,8,10,5,0.7564161692892024,0.7212513880825757,4
diabetes.data,2,20,5,0.75390625,0.7206583009039815,4
diabetes.data,4,20,5,0.7460937499999999,0.7080478034856568,4
diabetes.data,6,20,5,0.7682298819660623,0.734140298300754,4
diabetes.data,8,20,5,0.7669696147585459,0.7337517767126653,4
diabetes.data,2,30,5,0.7669270833333333,0.7309294739732799,4
diabetes.data,4,30,5,0.76953125,0.7347561492516181,4
diabetes.data,6,30,5,0.7629813329111478,0.7275626879755981,4
diabetes.data,8,30,5,0.7705371676614217,0.7372832467337695,4
diabetes.data,2,40,5,0.7682291666666667,0.7322917001737005,4
diabetes.data,4,40,5,0.7669270833333334,0.7325836919463389,4
diabetes.data,6,40,5,0.7644252044802539,0.7285869258191915,4
diabetes.data,8,40,5,0.7565246880086816,0.7157398984858676,4
diabetes.data,2,50,5,0.7565104166666667,0.7212754026586639,4
diabetes.data,4,50,5,0.7565104166666666,0.7189908157688732,4
diabetes.data,6,50,5,0.7655436943020204,0.7295272934686684,4
diabetes.data,8,50,5,0.760363537710255,0.7254669320035242,4
diabetes.data,2,60,5,0.7591145833333333,0.7277562642786245,4
diabetes.data,4,60,5,0.75390625,0.7184172526615321,4
diabetes.data,6,60,5,0.7707531403233027,0.7353908951902363,4
diabetes.data,8,60,5,0.7682582745523603,0.7339812267945861,4
diabetes.data,2,10,5,0.7447916666666667,0.7087192750691584,6
diabetes.data,4,10,5,0.76171875,0.7289488843681124,6
diabetes.data,6,10,5,0.7735405825906936,0.7403822698309132,6
diabetes.data,8,10,5,0.7537303309820944,0.7164267874179597,6
diabetes.data,2,20,5,0.7708333333333333,0.7393054674041164,6
diabetes.data,4,20,5,0.78125,0.7474835747304767,6
diabetes.data,6,20,5,0.7629702855093695,0.7255127847186227,6
diabetes.data,8,20,5,0.7681768855127509,0.739651171602005,6
diabetes.data,2,30,5,0.7552083333333333,0.722704303416367,6
diabetes.data,4,30,5,0.7695312499999999,0.7323240346515931,6
diabetes.data,6,30,5,0.756785568500885,0.7190386567785515,6
diabetes.data,8,30,5,0.7666711882799784,0.7334354302445387,6
diabetes.data,2,40,5,0.7630208333333334,0.7266101515553699,6
diabetes.data,4,40,5,0.7513020833333333,0.7186483615982913,6
diabetes.data,6,40,5,0.7696542020183523,0.7354742169400068,6
diabetes.data,8,40,5,0.7510444926749864,0.7140755436161698,6
diabetes.data,2,50,5,0.76953125,0.734107864792216,6
diabetes.data,4,50,5,0.7669270833333334,0.733139604340877,6
diabetes.data,6,50,5,0.760416587188956,0.7239894506001517,6
diabetes.data,8,50,5,0.765626695604992,0.7299791671790516,6
diabetes.data,2,60,5,0.7643229166666666,0.7290041066379614,6
diabetes.data,4,60,5,0.76171875,0.7260944911160314,6
diabetes.data,6,60,5,0.7644755138710858,0.7299361988480978,6
diabetes.data,8,60,5,0.7695198046663049,0.7362853644645786,6
diabetes.data,2,10,5,0.765625,0.7310408344820409,8
diabetes.data,4,10,5,0.7578125,0.7247480887948765,8
diabetes.data,6,10,5,0.7433470797981648,0.7090302814579109,8
diabetes.data,8,10,5,0.7487384698860554,0.7135837099740592,8
diabetes.data,2,20,5,0.75390625,0.7181957061562666,8
diabetes.data,4,20,5,0.7473958333333334,0.7112602303834196,8
diabetes.data,6,20,5,0.7512207776353538,0.7138642904011953,8
diabetes.data,8,20,5,0.7461611502984264,0.7085914432011495,8
diabetes.data,2,30,5,0.76953125,0.7329843663165643,8
diabetes.data,4,30,5,0.7643229166666666,0.7301090006719961,8
diabetes.data,6,30,5,0.7617491104854626,0.7276563476834818,8
diabetes.data,8,30,5,0.7656266956049917,0.7298516222213204,8
diabetes.data,2,40,5,0.7552083333333333,0.7171938143967538,8
diabetes.data,4,40,5,0.75,0.7133676130426196,8
diabetes.data,6,40,5,0.7654938617774523,0.730180889865173,8
diabetes.data,8,40,5,0.7669696147585459,0.7317539118560499,8
diabetes.data,2,50,5,0.7799479166666667,0.7501343091797029,8
diabetes.data,4,50,5,0.7578125,0.7225068440008624,8
diabetes.data,6,50,5,0.7551782907587133,0.716021169188231,8
diabetes.data,8,50,5,0.757569180683668,0.7226303053172852,8
diabetes.data,2,60,5,0.7682291666666666,0.7377176102014485,8
diabetes.data,4,60,5,0.7721354166666667,0.7399345935393251,8
diabetes.data,6,60,5,0.7735908919815255,0.7409565735411889,8
diabetes.data,8,60,5,0.7630222463374932,0.7287390240746621,8
diabetes.data,2,10,5,0.7552083333333333,0.7213564213564213,10
diabetes.data,4,10,5,0.75390625,0.7229054869677856,10
diabetes.data,6,10,5,0.7721159446275611,0.7385828384017463,10
diabetes.data,8,10,5,0.7605534454693434,0.7252483625240111,10
diabetes.data,2,20,5,0.7604166666666666,0.7301398781290227,10
diabetes.data,4,20,5,0.75,0.7150978084312853,10
diabetes.data,6,20,5,0.7616484917037987,0.72293595796916,10
diabetes.data,8,20,5,0.7604720564297341,0.7243621320281715,10
diabetes.data,2,30,5,0.7486979166666667,0.7121603886309769,10
diabetes.data,4,30,5,0.7565104166666666,0.7197570337524118,10
diabetes.data,6,30,5,0.7566440981759547,0.7254073127012601,10
diabetes.data,8,30,5,0.7656266956049919,0.7334698653597744,10
diabetes.data,2,40,5,0.7747395833333334,0.7404464771933238,10
diabetes.data,4,40,5,0.7682291666666666,0.7374694576685539,10
diabetes.data,6,40,5,0.760447504018393,0.7242932204547431,10
diabetes.data,8,40,5,0.7537574606619641,0.7177872781081601,10
diabetes.data,2,50,5,0.76171875,0.7343995390721579,10
diabetes.data,4,50,5,0.7643229166666666,0.7256045509564302,10
diabetes.data,6,50,5,0.7537429233046451,0.7171881050645493,10
diabetes.data,8,50,5,0.7576776994031471,0.7206855622364348,10
diabetes.data,2,60,5,0.7578125,0.7219937827564122,10
diabetes.data,4,60,5,0.7565104166666666,0.7217000833739745,10
diabetes.data,6,60,5,0.7720542699241083,0.7367839055881301,10
diabetes.data,8,60,5,0.7460797612588171,0.708630033133845,10
diabetes.data,2,10,8,0.7447916666666667,0.7061528021528022,2
diabetes.data,4,10,8,0.75390625,0.7184838835134504,2
diabetes.data,6,10,8,0.7616267148110847,0.7278897185878148,2
diabetes.data,8,10,8,0.7407623440043407,0.7054326610716474,2
diabetes.data,2,20,8,0.76171875,0.7234477794331822,2
diabetes.data,4,20,8,0.7565104166666666,0.7205312173990446,2
diabetes.data,6,20,8,0.7421364753097723,0.7012547191001653,2
diabetes.data,8,20,8,0.7643380358111774,0.7296223000267347,2
diabetes.data,2,30,8,0.7552083333333334,0.7165429028684762,2
diabetes.data,4,30,8,0.765625,0.7350489627388836,2
diabetes.data,6,30,8,0.7564188583440151,0.7196139322292648,2
diabetes.data,8,30,8,0.7592376559956593,0.726862990212509,2
diabetes.data,2,40,8,0.7565104166666667,0.7194604814742768,2
diabetes.data,4,40,8,0.75390625,0.7156780531475226,2
diabetes.data,6,40,8,0.7526356398400781,0.7185230783831081,2
diabetes.data,8,40,8,0.7512886597938144,0.7179262078698947,2
diabetes.data,2,50,8,0.7591145833333333,0.7246937049385229,2
diabetes.data,4,50,8,0.7669270833333333,0.7357917442430566,2
diabetes.data,6,50,8,0.7591358038820729,0.7216981685383176,2
diabetes.data,8,50,8,0.7632664134563212,0.7255231953654269,2
diabetes.data,2,60,8,0.75,0.7150300722338079,2
diabetes.data,4,60,8,0.7604166666666666,0.7219177588939417,2
diabetes.data,6,60,8,0.753927152637897,0.717171489963737,2
diabetes.data,8,60,8,0.768529571351058,0.7304462915509911,2
diabetes.data,2,10,8,0.75390625,0.7206250893984115,4
diabetes.data,4,10,8,0.765625,0.7346099595992452,4
diabetes.data,6,10,8,0.7395826180339377,0.707493542546905,4
diabetes.data,8,10,8,0.7680954964731416,0.7380504322925159,4
diabetes.data,2,20,8,0.7565104166666666,0.7151541511961574,4
diabetes.data,4,20,8,0.75390625,0.7210469239903069,4
diabetes.data,6,20,8,0.7539878736088221,0.7229070781265269,4
diabetes.data,8,20,8,0.7614894194248507,0.7296558601253369,4
diabetes.data,2,30,8,0.7630208333333333,0.731368763409549,4
diabetes.data,4,30,8,0.7656250000000001,0.7306836473103604,4
diabetes.data,6,30,8,0.7578633657348064,0.7267196240117947,4
diabetes.data,8,30,8,0.7655181768855128,0.7328035339089027,4
diabetes.data,2,40,8,0.7578125,0.7267680734553952,4
diabetes.data,4,40,8,0.7578124999999999,0.7260142561601608,4
diabetes.data,6,40,8,0.7630415770158091,0.731161108374692,4
diabetes.data,8,40,8,0.7655724362452523,0.7335668912838014,4
diabetes.data,2,50,8,0.7669270833333333,0.7358857449825474,4
diabetes.data,4,50,8,0.7734375,0.7454453753888777,4
diabetes.data,6,50,8,0.7643947645170807,0.7305521595994575,4
diabetes.data,8,50,8,0.7682040151926206,0.7350676011181914,4
diabetes.data,2,60,8,0.7578125,0.7281092003251461,4
diabetes.data,4,60,8,0.7760416666666666,0.74694195319631,4
diabetes.data,6,60,8,0.7591556733097317,0.7287420366625713,4
diabetes.data,8,60,8,0.7512072707542051,0.7187883618866863,4
diabetes.data,2,10,8,0.765625,0.7292099288865843,6
diabetes.data,4,10,8,0.7421875000000001,0.7135570983068095,6
diabetes.data,6,10,8,0.7706922603969563,0.7392068828309636,6
diabetes.data,8,10,8,0.7553174172544764,0.7224457506097055,6
diabetes.data,2,20,8,0.7513020833333334,0.7139956177285458,6
diabetes.data,4,20,8,0.7447916666666667,0.7094045037011786,6
diabetes.data,6,20,8,0.7565417308846568,0.7253169884394285,6
diabetes.data,8,20,8,0.7550461204557786,0.7239043120947395,6
diabetes.data,2,30,8,0.7526041666666666,0.7159388679510106,6
diabetes.data,4,30,8,0.7565104166666667,0.7279657106149046,6
diabetes.data,6,30,8,0.757873459404057,0.7259058851389845,6
diabetes.data,8,30,8,0.7708898534997288,0.7422811861083443,6
diabetes.data,2,40,8,0.73828125,0.703832654857645,6
diabetes.data,4,40,8,0.7539062499999999,0.71697704174318,6
diabetes.data,6,40,8,0.7500614362703208,0.7154372600078053,6
diabetes.data,8,40,8,0.7550461204557786,0.7219005997543095,6
diabetes.data,2,50,8,0.7526041666666667,0.7205549643549279,6
diabetes.data,4,50,8,0.76171875,0.7303056338009731,6
diabetes.data,6,50,8,0.7706711193259274,0.7371732445483886,6
diabetes.data,8,50,8,0.7498643516006511,0.7167413693299638,6
diabetes.data,2,60,8,0.7552083333333333,0.7206586742167151,6
diabetes.data,4,60,8,0.7604166666666666,0.7291089144690892,6
diabetes.data,6,60,8,0.7722485929266109,0.74300592245576,6
diabetes.data,8,60,8,0.7721242539338036,0.7428349173126472,6
diabetes.data,2,10,8,0.72265625,0.688711658614666,8
diabetes.data,4,10,8,0.7408854166666666,0.7069914520989178,8
diabetes.data,6,10,8,0.7227572661702171,0.6870446936846376,8
diabetes.data,8,10,8,0.7592919153553987,0.7295799803808681,8
diabetes.data,2,20,8,0.75,0.7119559930079276,8
diabetes.data,4,20,8,0.7356770833333334,0.7021792307390825,8
diabetes.data,6,20,8,0.7447805397871777,0.7117980420731239,8
diabetes.data,8,20,8,0.75,0.7133027336649598,8
diabetes.data,2,30,8,0.75,0.7148220623366773,8
diabetes.data,4,30,8,0.75,0.7147112932882599,8
diabetes.data,6,30,8,0.761759681020977,0.732939456819273,8
diabetes.data,8,30,8,0.7524959305480194,0.7188072875291827,8
diabetes.data,2,40,8,0.7486979166666667,0.7188141605766302,8
diabetes.data,4,40,8,0.7552083333333334,0.7254383248995624,8
diabetes.data,6,40,8,0.7435100091049666,0.7090996487352945,8
diabetes.data,8,40,8,0.7589934888768313,0.7252193704372023,8
diabetes.data,2,50,8,0.75,0.7187027819195095,8
diabetes.data,4,50,8,0.76171875,0.7281731372001069,8
diabetes.data,6,50,8,0.7501120635719953,0.7163498581484755,8
diabetes.data,8,50,8,0.7553445469343462,0.7192909233439956,8
diabetes.data,2,60,8,0.7747395833333333,0.7421696103348535,8
diabetes.data,4,60,8,0.7747395833333334,0.7452966067750018,8
diabetes.data,6,60,8,0.7642319941657002,0.7351108804987264,8
diabetes.data,8,60,8,0.7579761258817146,0.7278977828346167,8
diabetes.data,2,10,8,0.7356770833333333,0.6910788661100771,10
diabetes.data,4,10,8,0.7447916666666666,0.7091312160319129,10
diabetes.data,6,10,8,0.7616680432206149,0.7327018419742607,10
diabetes.data,8,10,8,0.7542729245794899,0.7273143445455733,10
diabetes.data,2,20,8,0.73046875,0.6939951791556703,10
diabetes.data,4,20,8,0.7526041666666667,0.7181564102025175,10
diabetes.data,6,20,8,0.7485757594254207,0.7156288450931827,10
diabetes.data,8,20,8,0.7447097124253934,0.7120620772977473,10
diabetes.data,2,30,8,0.7447916666666666,0.7065545726887937,10
diabetes.data,4,30,8,0.7578125,0.722565176834939,10
diabetes.data,6,30,8,0.7551062044751674,0.7226710678890558,10
diabetes.data,8,30,8,0.764636462289745,0.7333698637663231,10
diabetes.data,2,40,8,0.7578125,0.7301231041284091,10
diabetes.data,4,40,8,0.7643229166666666,0.7313055698437104,10
diabetes.data,6,40,8,0.7630311654357159,0.7317240680396185,10
diabetes.data,8,40,8,0.7732501356483994,0.7423201123587405,10
diabetes.data,2,50,8,0.7473958333333334,0.7091755867698184,10
diabetes.data,4,50,8,0.76171875,0.7297049996489025,10
diabetes.data,6,50,8,0.7527569228265071,0.7210381234919022,10
diabetes.data,8,50,8,0.7669153553988062,0.7344040309230249,10
diabetes.data,2,60,8,0.765625,0.7333510002674577,10
diabetes.data,4,60,8,0.7591145833333334,0.7281660213159494,10
diabetes.data,6,60,8,0.7785452940293801,0.7485431977969105,10
diabetes.data,8,60,8,0.7603906673901248,0.7306505228956998,10
glass.data,2,10,1,0.6565312363477501,0.3202550478347028,2
glass.data,4,10,1,0.7477990604231916,0.3912696708183194,2
glass.data,6,10,1,0.7135110633078899,0.4061656556250926,2
glass.data,8,10,1,0.7397982804232803,0.41008477763592854,2
glass.data,2,20,1,0.7708606378331149,0.42210199004975124,2
glass.data,4,20,1,0.7864101927532912,0.4365351259781798,2
glass.data,6,20,1,0.776049559621541,0.429682910795185,2
glass.data,8,20,1,0.7449900793650793,0.4128307905221016,2
glass.data,2,30,1,0.7803844473569244,0.43349493569026665,2
glass.data,4,30,1,0.7858388714893183,0.4428405618980562,2
glass.data,6,30,1,0.7466718363099942,0.4194977610224399,2
glass.data,8,30,1,0.7562830687830688,0.4177260986739887,2
glass.data,2,40,1,0.7854958497160331,0.44066832925528576,2
glass.data,4,40,1,0.7514322817202659,0.4154088805719241,2
glass.data,6,40,1,0.7669999236852952,0.4222381634259029,2
glass.data,8,40,1,0.7801686507936507,0.4288534435513336,2
glass.data,2,50,1,0.7712101354303189,0.423439995431087,2
glass.data,4,50,1,0.7901341252259821,0.44366610119225,2
glass.data,6,50,1,0.7706940202586487,0.4255155351214017,2
glass.data,8,50,1,0.7762400793650793,0.4302380040391549,2
glass.data,2,60,1,0.6801660113586718,0.37536446657222633,2
glass.data,4,60,1,0.7757110483029053,0.430890430496523,2
glass.data,6,60,1,0.779641532011888,0.4290387372875541,2
glass.data,8,60,1,0.7868650793650793,0.44450643106893106,2
glass.data,2,10,1,0.7373525557011795,0.37194431412411705,4
glass.data,4,10,1,0.7375805260611616,0.36280904643050027,4
glass.data,6,10,1,0.7432982033891476,0.38612306162482596,4
glass.data,8,10,1,0.7806117724867725,0.4311896255523706,4
glass.data,2,20,1,0.7159895150720839,0.34839150847111655,4
glass.data,4,20,1,0.7808497568303924,0.435113045937514,4
glass.data,6,20,1,0.7428523240732993,0.3882437285177866,4
glass.data,8,20,1,0.7811210317460318,0.42381737208253223,4
glass.data,2,30,1,0.7567496723460027,0.40556350223066673,4
glass.data,4,30,1,0.7550464059277366,0.40011911480626483,4
glass.data,6,30,1,0.7629959196812912,0.430114731929641,4
glass.data,8,30,1,0.7681878306878307,0.4239660753758484,4
glass.data,2,40,1,0.7475753604193971,0.4034966736942662,4
glass.data,4,40,1,0.7469556056323683,0.38978494537318065,4
glass.data,6,40,1,0.7907894833688177,0.4466837136672333,4
glass.data,8,40,1,0.7829365079365079,0.43303842478184584,4
glass.data,2,50,1,0.7669724770642202,0.42524414722173975,4
glass.data,4,50,1,0.7668484073027271,0.4283845379096903,4
glass.data,6,50,1,0.7906082359449232,0.44106385209128735,4
glass.data,8,50,1,0.775436507936508,0.4210548049123318,4
glass.data,2,60,1,0.7809086937527305,0.43697655712741923,4
glass.data,4,60,1,0.7761327756983168,0.4313158002500707,4
glass.data,6,60,1,0.7862575230028791,0.44020389893860185,4
glass.data,8,60,1,0.781954365079365,0.43331481907997926,4
glass.data,2,10,1,0.728003494975972,0.35890426176975254,6
glass.data,4,10,1,0.7064570442797851,0.32184556507032647,6
glass.data,6,10,1,0.7381116604220318,0.37525856398123625,6
glass.data,8,10,1,0.7302678571428572,0.3580608257525226,6
glass.data,2,20,1,0.7110528615115771,0.33926279901632006,6
glass.data,4,20,1,0.7210615435540957,0.35141335728692824,6
glass.data,6,20,1,0.76566693434921,0.40693156281193915,6
glass.data,8,20,1,0.7077976190476191,0.33131996288253684,6
glass.data,2,30,1,0.7253385757972914,0.3534548355424644,6
glass.data,4,30,1,0.7022843302014106,0.31549965872442015,6
glass.data,6,30,1,0.7502226006966719,0.3843980034801535,6
glass.data,8,30,1,0.7462566137566137,0.3832036338998554,6
glass.data,2,40,1,0.7050677151594583,0.3396184461299708,6
glass.data,4,40,1,0.7525478700379395,0.3928508664634551,6
glass.data,6,40,1,0.759209528801247,0.40399419758615157,6
glass.data,8,40,1,0.7353571428571428,0.36202260386761886,6
glass.data,2,50,1,0.7100043687199651,0.33978837106501214,6
glass.data,4,50,1,0.7188033127084765,0.3594725107571945,6
glass.data,6,50,1,0.7429007471093385,0.37996549106972216,6
glass.data,8,50,1,0.7096428571428572,0.31987760749255,6
glass.data,2,60,1,0.7145915246832678,0.34197649770968674,6
glass.data,4,60,1,0.7243319201487026,0.34996882636719384,6
glass.data,6,60,1,0.7744606545399889,0.41674768223787834,6
glass.data,8,60,1,0.7380952380952381,0.37198942432786036,6
glass.data,2,10,1,0.6777195281782438,0.279672975547992,8
glass.data,4,10,1,0.7001756932243526,0.31716402449037484,8
glass.data,6,10,1,0.6730415593612188,0.2777676191661923,8
glass.data,8,10,1,0.6952083333333334,0.30290720174809216,8
glass.data,2,20,1,0.6824814329401485,0.28185626102292766,8
glass.data,4,20,1,0.6782458686629491,0.27978325321634795,8
glass.data,6,20,1,0.7010447463717587,0.31051137945874785,8
glass.data,8,20,1,0.7050000000000001,0.32344938831969056,8
glass.data,2,30,1,0.6687199650502402,0.2754008040129275,8
glass.data,4,30,1,0.6781551574873323,0.27971890315199793,8
glass.data,6,30,1,0.6786473489743613,0.2798670988144672,8
glass.data,8,30,1,0.6795833333333334,0.2800284138693043,8
glass.data,2,40,1,0.6824814329401485,0.28185626102292766,8
glass.data,4,40,1,0.6785768848827438,0.27981929297718766,8
glass.data,6,40,1,0.6831518534788659,0.2819660398607767,8
glass.data,8,40,1,0.6790476190476191,0.2798922617072901,8
glass.data,2,50,1,0.6778942769768458,0.27969048861067636,8
glass.data,4,50,1,0.6782458686629491,0.27978325321634795,8
glass.data,6,50,1,0.6786473489743613,0.2798670988144672,8
glass.data,8,50,1,0.6840476190476191,0.28209986404647136,8
glass.data,2,60,1,0.6777195281782438,0.279672975547992,8
glass.data,4,60,1,0.6735288875308736,0.27765809983747064,8
glass.data,6,60,1,0.6733479319102385,0.2774386228333597,8
glass.data,8,60,1,0.6795833333333334,0.2800284138693043,8
glass.data,2,10,1,0.6777195281782438,0.279672975547992,10
glass.data,4,10,1,0.6741909199704632,0.2777342662211083,10
glass.data,6,10,1,0.6787658885665852,0.27988026988026987,10
glass.data,8,10,1,0.6798809523809524,0.28006251260334747,10
glass.data,2,20,1,0.6590214067278287,0.27190213985137435,10
glass.data,4,20,1,0.6829628497950246,0.28192848020434225,10
glass.data,6,20,1,0.6786473489743613,0.2798670988144672,10
glass.data,8,20,1,0.6740476190476191,0.27769769013342793,10
glass.data,2,30,1,0.673132372214941,0.2779447593686035,10
glass.data,4,30,1,0.6782458686629491,0.27978325321634795,10
glass.data,6,30,1,0.6787658885665852,0.27988026988026987,10
glass.data,8,30,1,0.6840476190476191,0.28209986404647136,10
glass.data,2,40,1,0.6777195281782438,0.279672975547992,10
glass.data,4,40,1,0.6829628497950246,0.28192848020434225,10
glass.data,6,40,1,0.6786473489743613,0.2798670988144672,10
glass.data,8,40,1,0.6740476190476191,0.27769769013342793,10
glass.data,2,50,1,0.6590214067278287,0.27190213985137435,10
glass.data,4,50,1,0.6829628497950246,0.28192848020434225,10
glass.data,6,50,1,0.6831518534788659,0.2819660398607767,10
glass.data,8,50,1,0.6840476190476191,0.28209986404647136,10
glass.data,2,60,1,0.6824814329401485,0.28185626102292766,10
glass.data,4,60,1,0.6735288875308736,0.27765809983747064,10
glass.data,6,60,1,0.6740177193447318,0.27815886884536767,10
glass.data,8,60,1,0.6795833333333334,0.2800284138693043,10
glass.data,2,10,2,0.7487986020096111,0.44872739861845223,2
glass.data,4,10,2,0.7805187406105976,0.4381490554103936,2
glass.data,6,10,2,0.7715737215543718,0.42752967707834033,2
glass.data,8,10,2,0.7563888888888889,0.43644630869173207,2
glass.data,2,20,2,0.7849716033202272,0.43951999134841185,2
glass.data,4,20,2,0.7758017594785221,0.4247641378795471,2
