Data_set,Layer_size,Activation,CV,Stopping,Solver,Accuracy,F-score
diabetes.data,"(21,)",logistic,8,False,adam,0.7186923494302767,0.6268435140814479
diabetes.data,"(21,)",logistic,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(21,)",logistic,4,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(21,)",logistic,6,False,sgd,0.6510478659280962,0.39432307377704884
diabetes.data,"(21,)",logistic,8,False,sgd,0.6510580575149214,0.3943272292993631
diabetes.data,"(24,)",logistic,2,True,adam,0.6510416666666666,0.3943217665615142
diabetes.data,"(24,)",logistic,4,True,adam,0.5885416666666666,0.4135533057330236
diabetes.data,"(24,)",logistic,6,True,adam,0.5520895325947629,0.34990663311920334
diabetes.data,"(24,)",logistic,8,True,adam,0.5476804123711341,0.3638576159313869
diabetes.data,"(24,)",logistic,2,True,sgd,0.3489583333333333,0.25868725868725867
diabetes.data,"(24,)",logistic,4,True,sgd,0.5950520833333333,0.45105514213482173
diabetes.data,"(24,)",logistic,6,True,sgd,0.45052083333333326,0.3042943562449444
diabetes.data,"(24,)",logistic,8,True,sgd,0.6136869234943028,0.37755122739096614
diabetes.data,"(24,)",logistic,2,False,adam,0.65625,0.41006633531664394
diabetes.data,"(24,)",logistic,4,False,adam,0.7018229166666667,0.5750544085434932
diabetes.data,"(24,)",logistic,6,False,adam,0.7292071208213798,0.6527084085961218
diabetes.data,"(24,)",logistic,8,False,adam,0.7227211068909387,0.6414355557996688
diabetes.data,"(24,)",logistic,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(24,)",logistic,4,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(24,)",logistic,6,False,sgd,0.6510478659280962,0.39432307377704884
diabetes.data,"(24,)",logistic,8,False,sgd,0.6510580575149214,0.3943272292993631
diabetes.data,"(27,)",logistic,2,True,adam,0.5,0.3265045126243864
diabetes.data,"(27,)",logistic,4,True,adam,0.5755208333333333,0.3604131395929503
diabetes.data,"(27,)",logistic,6,True,adam,0.5016957364341085,0.3430898710019883
diabetes.data,"(27,)",logistic,8,True,adam,0.6142159522517634,0.38118363491740404
diabetes.data,"(27,)",logistic,2,True,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(27,)",logistic,4,True,sgd,0.42447916666666663,0.29259588565582256
diabetes.data,"(27,)",logistic,6,True,sgd,0.5,0.3265025765738671
diabetes.data,"(27,)",logistic,8,True,sgd,0.5747422680412371,0.36005423964968153
diabetes.data,"(27,)",logistic,2,False,adam,0.6861979166666666,0.5059738320656574
diabetes.data,"(27,)",logistic,4,False,adam,0.7135416666666666,0.6011771733450435
diabetes.data,"(27,)",logistic,6,False,adam,0.725350703345948,0.6495823639350291
diabetes.data,"(27,)",logistic,8,False,adam,0.7306701030927835,0.6598852716772374
diabetes.data,"(27,)",logistic,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(27,)",logistic,4,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(27,)",logistic,6,False,sgd,0.6510478659280962,0.39432307377704884
diabetes.data,"(27,)",logistic,8,False,sgd,0.6510580575149214,0.3943272292993631
diabetes.data,"(3,)",tanh,2,True,adam,0.5,0.3265045126243864
diabetes.data,"(3,)",tanh,4,True,adam,0.5729166666666666,0.35945174557161935
diabetes.data,"(3,)",tanh,6,True,adam,0.5543140342377261,0.429552410862583
diabetes.data,"(3,)",tanh,8,True,adam,0.5524552360282149,0.3640171013789051
diabetes.data,"(3,)",tanh,2,True,sgd,0.5,0.3265045126243864
diabetes.data,"(3,)",tanh,4,True,sgd,0.48046875,0.44051532197901955
diabetes.data,"(3,)",tanh,6,True,sgd,0.5494791666666666,0.3487107969027899
diabetes.data,"(3,)",tanh,8,True,sgd,0.562696690179056,0.38478081680591036
diabetes.data,"(3,)",tanh,2,False,adam,0.5755208333333334,0.4807198669430549
diabetes.data,"(3,)",tanh,4,False,adam,0.7252604166666667,0.6532239140809759
diabetes.data,"(3,)",tanh,6,False,adam,0.725156698254288,0.6593398949526303
diabetes.data,"(3,)",tanh,8,False,adam,0.7450352685838306,0.6835967761966159
diabetes.data,"(3,)",tanh,2,False,sgd,0.6575520833333333,0.42584076102895785
diabetes.data,"(3,)",tanh,4,False,sgd,0.6549479166666666,0.4120638933664147
diabetes.data,"(3,)",tanh,6,False,sgd,0.6575685352194348,0.4246172966315736
diabetes.data,"(3,)",tanh,8,False,sgd,0.6562398263700489,0.42117948205987477
diabetes.data,"(6,)",tanh,2,True,adam,0.34765625,0.26378469404009675
diabetes.data,"(6,)",tanh,4,True,adam,0.6341145833333333,0.46737594811902705
diabetes.data,"(6,)",tanh,6,True,adam,0.6342624118751145,0.5248073508081783
diabetes.data,"(6,)",tanh,8,True,adam,0.6149755832881172,0.4398889797618898
diabetes.data,"(6,)",tanh,2,True,sgd,0.37109375,0.32755843333920304
diabetes.data,"(6,)",tanh,4,True,sgd,0.4375,0.3263148471480335
diabetes.data,"(6,)",tanh,6,True,sgd,0.602470930232558,0.403455383413508
diabetes.data,"(6,)",tanh,8,True,sgd,0.5589799240368963,0.3962382450605826
diabetes.data,"(6,)",tanh,2,False,adam,0.7096354166666666,0.6240184892788556
diabetes.data,"(6,)",tanh,4,False,adam,0.7369791666666666,0.6838387053469168
diabetes.data,"(6,)",tanh,6,False,adam,0.7473648370261857,0.6989931127064825
diabetes.data,"(6,)",tanh,8,False,adam,0.7394736842105263,0.6857696150834792
diabetes.data,"(6,)",tanh,2,False,sgd,0.6588541666666667,0.4273599735252751
diabetes.data,"(6,)",tanh,4,False,sgd,0.6536458333333334,0.40851001235140516
diabetes.data,"(6,)",tanh,6,False,sgd,0.6471416159280962,0.39286481639462084
diabetes.data,"(6,)",tanh,8,False,sgd,0.650976668475312,0.4043148636066445
diabetes.data,"(9,)",tanh,2,True,adam,0.5,0.3265045126243864
diabetes.data,"(9,)",tanh,4,True,adam,0.4231770833333333,0.35364087509025777
diabetes.data,"(9,)",tanh,6,True,adam,0.48990100574274137,0.35198110569513613
diabetes.data,"(9,)",tanh,8,True,adam,0.5668475311991318,0.3960214968112636
diabetes.data,"(9,)",tanh,2,True,sgd,0.40104166666666663,0.3384765106017451
diabetes.data,"(9,)",tanh,4,True,sgd,0.4153645833333333,0.35307055315925884
diabetes.data,"(9,)",tanh,6,True,sgd,0.498718104005168,0.341525232748505
diabetes.data,"(9,)",tanh,8,True,sgd,0.4660065111231687,0.3802369026590642
diabetes.data,"(9,)",tanh,2,False,adam,0.7278645833333333,0.6693671421599156
diabetes.data,"(9,)",tanh,4,False,adam,0.7591145833333334,0.7106181769588212
diabetes.data,"(9,)",tanh,6,False,adam,0.7579450688213392,0.7151203673201643
diabetes.data,"(9,)",tanh,8,False,adam,0.7604720564297341,0.7168205354155978
diabetes.data,"(9,)",tanh,2,False,sgd,0.6549479166666667,0.4096646704106008
diabetes.data,"(9,)",tanh,4,False,sgd,0.6692708333333333,0.45349575362214206
diabetes.data,"(9,)",tanh,6,False,sgd,0.6653505952562616,0.43273708820617074
diabetes.data,"(9,)",tanh,8,False,sgd,0.6561855670103094,0.4183891613673548
diabetes.data,"(12,)",tanh,2,True,adam,0.5,0.3265045126243864
diabetes.data,"(12,)",tanh,4,True,adam,0.55859375,0.3814635899799833
diabetes.data,"(12,)",tanh,6,True,adam,0.5099463175751286,0.3914500404715027
diabetes.data,"(12,)",tanh,8,True,adam,0.5333966359196961,0.36264741496436403
diabetes.data,"(12,)",tanh,2,True,sgd,0.5481770833333333,0.3845361842783491
diabetes.data,"(12,)",tanh,4,True,sgd,0.5729166666666666,0.3879975130646832
diabetes.data,"(12,)",tanh,6,True,sgd,0.602379292432196,0.49086116702300203
diabetes.data,"(12,)",tanh,8,True,sgd,0.5242946283233858,0.387716443497552
diabetes.data,"(12,)",tanh,2,False,adam,0.7408854166666667,0.6848078105723826
diabetes.data,"(12,)",tanh,4,False,adam,0.7408854166666666,0.6836473945693953
diabetes.data,"(12,)",tanh,6,False,adam,0.7645370296191173,0.7208569121796029
diabetes.data,"(12,)",tanh,8,False,adam,0.7666711882799783,0.7234393245450359
diabetes.data,"(12,)",tanh,2,False,sgd,0.66015625,0.42164921498999447
diabetes.data,"(12,)",tanh,4,False,sgd,0.6588541666666666,0.42644050595034966
diabetes.data,"(12,)",tanh,6,False,sgd,0.6484642045107734,0.4145333513836522
diabetes.data,"(12,)",tanh,8,False,sgd,0.661475854584916,0.42823526723511696
diabetes.data,"(15,)",tanh,2,True,adam,0.65234375,0.4449061391806296
diabetes.data,"(15,)",tanh,4,True,adam,0.58203125,0.4096150734461733
diabetes.data,"(15,)",tanh,6,True,adam,0.5185660726820485,0.39849138174826004
diabetes.data,"(15,)",tanh,8,True,adam,0.5443434617471514,0.39455044797284644
diabetes.data,"(15,)",tanh,2,True,sgd,0.66015625,0.5275153550517245
diabetes.data,"(15,)",tanh,4,True,sgd,0.4192708333333333,0.3171367904333895
diabetes.data,"(15,)",tanh,6,True,sgd,0.6445879176076827,0.4164447431247787
diabetes.data,"(15,)",tanh,8,True,sgd,0.4560770482908302,0.33813906684173284
diabetes.data,"(15,)",tanh,2,False,adam,0.75,0.7013097517889322
diabetes.data,"(15,)",tanh,4,False,adam,0.7578125,0.7120991349397664
diabetes.data,"(15,)",tanh,6,False,adam,0.7525943114305479,0.7114880703059002
diabetes.data,"(15,)",tanh,8,False,adam,0.7682582745523603,0.7295126450697794
diabetes.data,"(15,)",tanh,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(15,)",tanh,4,False,sgd,0.66796875,0.4513876696113698
diabetes.data,"(15,)",tanh,6,False,sgd,0.6640893634661946,0.45087259811011965
diabetes.data,"(15,)",tanh,8,False,sgd,0.6576370048833424,0.4165285495251603
diabetes.data,"(18,)",tanh,2,True,adam,0.5533854166666667,0.4095093909074953
diabetes.data,"(18,)",tanh,4,True,adam,0.5833333333333334,0.46723665279398546
diabetes.data,"(18,)",tanh,6,True,adam,0.5455114009186351,0.4068525699449049
diabetes.data,"(18,)",tanh,8,True,adam,0.5017362995116658,0.3536200950157331
diabetes.data,"(18,)",tanh,2,True,sgd,0.6432291666666667,0.44355008403555507
diabetes.data,"(18,)",tanh,4,True,sgd,0.5625,0.4129788776124889
diabetes.data,"(18,)",tanh,6,True,sgd,0.46403800496958225,0.3805339122966058
diabetes.data,"(18,)",tanh,8,True,sgd,0.514514378730331,0.39815573149256456
diabetes.data,"(18,)",tanh,2,False,adam,0.7239583333333333,0.6535056087276179
diabetes.data,"(18,)",tanh,4,False,adam,0.7513020833333334,0.7081608753766391
diabetes.data,"(18,)",tanh,6,False,adam,0.7657578867321817,0.7261916972121979
diabetes.data,"(18,)",tanh,8,False,adam,0.7655181768855127,0.7254564857212105
diabetes.data,"(18,)",tanh,2,False,sgd,0.6536458333333333,0.40889882686583445
diabetes.data,"(18,)",tanh,4,False,sgd,0.65234375,0.40501482395500776
diabetes.data,"(18,)",tanh,6,False,sgd,0.6537031367627012,0.4210300066049171
diabetes.data,"(18,)",tanh,8,False,sgd,0.6563483450895279,0.4249154448900595
diabetes.data,"(21,)",tanh,2,True,adam,0.6328125,0.4128075229957633
diabetes.data,"(21,)",tanh,4,True,adam,0.640625,0.405513242714879
diabetes.data,"(21,)",tanh,6,True,adam,0.5960625629463469,0.4072007057484361
diabetes.data,"(21,)",tanh,8,True,adam,0.6253662506782419,0.4653151725625704
diabetes.data,"(21,)",tanh,2,True,sgd,0.49609375,0.3314190619503351
diabetes.data,"(21,)",tanh,4,True,sgd,0.5833333333333333,0.41668866814484873
diabetes.data,"(21,)",tanh,6,True,sgd,0.5025839793281653,0.36977806318243117
diabetes.data,"(21,)",tanh,8,True,sgd,0.5863537710255019,0.4715557356282353
diabetes.data,"(21,)",tanh,2,False,adam,0.7395833333333333,0.689724617242195
diabetes.data,"(21,)",tanh,4,False,adam,0.7747395833333333,0.7343733381352378
diabetes.data,"(21,)",tanh,6,False,adam,0.76559495742538,0.7285570062212839
diabetes.data,"(21,)",tanh,8,False,adam,0.7617878459034183,0.7227780410392732
diabetes.data,"(21,)",tanh,2,False,sgd,0.6536458333333333,0.40229863458381
diabetes.data,"(21,)",tanh,4,False,sgd,0.6536458333333333,0.40219405093907906
diabetes.data,"(21,)",tanh,6,False,sgd,0.6628787589778022,0.4611691169090238
diabetes.data,"(21,)",tanh,8,False,sgd,0.6550325556158437,0.4178580440229066
diabetes.data,"(24,)",tanh,2,True,adam,0.61328125,0.4158303722259995
diabetes.data,"(24,)",tanh,4,True,adam,0.43229166666666663,0.35097324311504724
diabetes.data,"(24,)",tanh,6,True,adam,0.4484353382062707,0.3456315765096662
diabetes.data,"(24,)",tanh,8,True,adam,0.6271025501899077,0.45616429670485786
diabetes.data,"(24,)",tanh,2,True,sgd,0.5,0.3265045126243864
diabetes.data,"(24,)",tanh,4,True,sgd,0.6614583333333334,0.4975080091405112
diabetes.data,"(24,)",tanh,6,True,sgd,0.5717683727034121,0.4453324607787288
diabetes.data,"(24,)",tanh,8,True,sgd,0.5532148670645687,0.4296554514031562
diabetes.data,"(24,)",tanh,2,False,adam,0.74609375,0.6968681001435669
diabetes.data,"(24,)",tanh,4,False,adam,0.7682291666666667,0.7277837858525651
diabetes.data,"(24,)",tanh,6,False,adam,0.7732961091527804,0.7341763772806901
diabetes.data,"(24,)",tanh,8,False,adam,0.769519804666305,0.7284839016372645
diabetes.data,"(24,)",tanh,2,False,sgd,0.6510416666666666,0.3943217665615142
diabetes.data,"(24,)",tanh,4,False,sgd,0.6588541666666667,0.4314258904696331
diabetes.data,"(24,)",tanh,6,False,sgd,0.6589116290514558,0.4280005506175761
diabetes.data,"(24,)",tanh,8,False,sgd,0.6614215952251763,0.433834781255515
diabetes.data,"(27,)",tanh,2,True,adam,0.5286458333333334,0.46591453677636985
diabetes.data,"(27,)",tanh,4,True,adam,0.6640625,0.46566138822615355
diabetes.data,"(27,)",tanh,6,True,adam,0.5777632174611894,0.4785258471954082
diabetes.data,"(27,)",tanh,8,True,adam,0.6575556158437331,0.4677225192089042
diabetes.data,"(27,)",tanh,2,True,sgd,0.4765625,0.3265422182624922
diabetes.data,"(27,)",tanh,4,True,sgd,0.4153645833333333,0.2979122726160574
diabetes.data,"(27,)",tanh,6,True,sgd,0.6199412437180818,0.4460576837855424
diabetes.data,"(27,)",tanh,8,True,sgd,0.5283505154639175,0.3602896068752952
diabetes.data,"(27,)",tanh,2,False,adam,0.7578125,0.7139496384651993
diabetes.data,"(27,)",tanh,4,False,adam,0.7643229166666666,0.722457344645862
diabetes.data,"(27,)",tanh,6,False,adam,0.7721773014201713,0.7326955415990861
diabetes.data,"(27,)",tanh,8,False,adam,0.7708627238198589,0.7325306327817684
diabetes.data,"(27,)",tanh,2,False,sgd,0.65234375,0.398336940854919
diabetes.data,"(27,)",tanh,4,False,sgd,0.65234375,0.405016509607721
diabetes.data,"(27,)",tanh,6,False,sgd,0.668016436626381,0.4658924344656003
diabetes.data,"(27,)",tanh,8,False,sgd,0.6627373846988607,0.4416452616087866
seeds.data,"(3,)",relu,2,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(3,)",relu,4,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(3,)",relu,6,True,adam,0.3371212121212121,0.21192859526192856
seeds.data,"(3,)",relu,8,True,adam,0.38252314814814814,0.26471436257390557
seeds.data,"(3,)",relu,2,True,sgd,0.2714285714285714,0.15816326530612243
seeds.data,"(3,)",relu,4,True,sgd,0.369553376906318,0.2418902956946435
seeds.data,"(3,)",relu,6,True,sgd,0.4212962962962963,0.2751131221719457
seeds.data,"(3,)",relu,8,True,sgd,0.27835648148148145,0.16394478844169247
seeds.data,"(3,)",relu,2,False,adam,0.40476190476190477,0.2952744539411206
seeds.data,"(3,)",relu,4,False,adam,0.6870915032679739,0.6188306869736975
seeds.data,"(3,)",relu,6,False,adam,0.5462962962962963,0.4676383588570443
seeds.data,"(3,)",relu,8,False,adam,0.5538194444444444,0.43834342751435673
seeds.data,"(3,)",relu,2,False,sgd,0.5333333333333333,0.4503427387215049
seeds.data,"(3,)",relu,4,False,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(3,)",relu,6,False,sgd,0.49242424242424243,0.4021196480794453
seeds.data,"(3,)",relu,8,False,sgd,0.4027777777777778,0.27513348919598923
seeds.data,"(6,)",relu,2,True,adam,0.20952380952380953,0.12493814472231739
seeds.data,"(6,)",relu,4,True,adam,0.38888888888888884,0.238237639553429
seeds.data,"(6,)",relu,6,True,adam,0.2765151515151515,0.1504120879120879
seeds.data,"(6,)",relu,8,True,adam,0.33796296296296297,0.2002488136863137
seeds.data,"(6,)",relu,2,True,sgd,0.43333333333333335,0.30758962623951186
seeds.data,"(6,)",relu,4,True,sgd,0.33278867102396514,0.19187431283967213
seeds.data,"(6,)",relu,6,True,sgd,0.35185185185185186,0.21869918699186988
seeds.data,"(6,)",relu,8,True,sgd,0.33217592592592593,0.22121056027306027
seeds.data,"(6,)",relu,2,False,adam,0.7666666666666666,0.7023435985134787
seeds.data,"(6,)",relu,4,False,adam,0.6998910675381265,0.6428326228829325
seeds.data,"(6,)",relu,6,False,adam,0.654040404040404,0.5938730326865034
seeds.data,"(6,)",relu,8,False,adam,0.7320601851851851,0.6765773194405773
seeds.data,"(6,)",relu,2,False,sgd,0.5952380952380952,0.510856501804702
seeds.data,"(6,)",relu,4,False,sgd,0.4904684095860566,0.3805212060549697
seeds.data,"(6,)",relu,6,False,sgd,0.5332491582491583,0.4419088198008934
seeds.data,"(6,)",relu,8,False,sgd,0.48437499999999994,0.38466969275916196
seeds.data,"(9,)",relu,2,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(9,)",relu,4,True,adam,0.3935185185185185,0.26113659158888086
seeds.data,"(9,)",relu,6,True,adam,0.29166666666666663,0.18605898100791218
seeds.data,"(9,)",relu,8,True,adam,0.24942129629629628,0.13480647917429528
seeds.data,"(9,)",relu,2,True,sgd,0.3380952380952381,0.17808641975308642
seeds.data,"(9,)",relu,4,True,sgd,0.23148148148148145,0.11764705882352941
seeds.data,"(9,)",relu,6,True,sgd,0.3333333333333333,0.2171008004341338
seeds.data,"(9,)",relu,8,True,sgd,0.31481481481481477,0.17435297677233158
seeds.data,"(9,)",relu,2,False,adam,0.7714285714285715,0.736093694698301
seeds.data,"(9,)",relu,4,False,adam,0.8221677559912854,0.8164013665509295
seeds.data,"(9,)",relu,6,False,adam,0.8114478114478114,0.7860738729613178
seeds.data,"(9,)",relu,8,False,adam,0.7436342592592593,0.6900422562436292
seeds.data,"(9,)",relu,2,False,sgd,0.5619047619047619,0.46576794923313913
seeds.data,"(9,)",relu,4,False,sgd,0.7715141612200436,0.7489038964635345
seeds.data,"(9,)",relu,6,False,sgd,0.7680976430976431,0.7147309353056479
seeds.data,"(9,)",relu,8,False,sgd,0.6545138888888888,0.5875532785031035
seeds.data,"(12,)",relu,2,True,adam,0.17142857142857143,0.08653846153846154
seeds.data,"(12,)",relu,4,True,adam,0.3801742919389978,0.2503221232562981
seeds.data,"(12,)",relu,6,True,adam,0.3274410774410775,0.21833185311671788
seeds.data,"(12,)",relu,8,True,adam,0.22743055555555552,0.15789603670566754
seeds.data,"(12,)",relu,2,True,sgd,0.2,0.13452380952380952
seeds.data,"(12,)",relu,4,True,sgd,0.32080610021786493,0.21145299145299146
seeds.data,"(12,)",relu,6,True,sgd,0.324074074074074,0.19982062808149761
seeds.data,"(12,)",relu,8,True,sgd,0.3917824074074074,0.26015423619590283
seeds.data,"(12,)",relu,2,False,adam,0.8952380952380953,0.8941696976479585
seeds.data,"(12,)",relu,4,False,adam,0.7965686274509804,0.7713175902360755
seeds.data,"(12,)",relu,6,False,adam,0.8670033670033669,0.858516891053123
seeds.data,"(12,)",relu,8,False,adam,0.8518518518518519,0.8351798939470565
seeds.data,"(12,)",relu,2,False,sgd,0.5333333333333333,0.43144074217390166
seeds.data,"(12,)",relu,4,False,sgd,0.7641612200435729,0.7093098364750461
seeds.data,"(12,)",relu,6,False,sgd,0.6262626262626262,0.5690059372352417
seeds.data,"(12,)",relu,8,False,sgd,0.6869212962962963,0.6467545901586487
seeds.data,"(15,)",relu,2,True,adam,0.3,0.15350877192982454
seeds.data,"(15,)",relu,4,True,adam,0.28404139433551195,0.16212797619047617
seeds.data,"(15,)",relu,6,True,adam,0.3434343434343434,0.1875746714456392
seeds.data,"(15,)",relu,8,True,adam,0.3292824074074074,0.19813532075821982
seeds.data,"(15,)",relu,2,True,sgd,0.419047619047619,0.2932722832722833
seeds.data,"(15,)",relu,4,True,sgd,0.3333333333333333,0.18008870214752565
seeds.data,"(15,)",relu,6,True,sgd,0.29966329966329963,0.19660782249017547
seeds.data,"(15,)",relu,8,True,sgd,0.30787037037037035,0.16547937356760883
seeds.data,"(15,)",relu,2,False,adam,0.8952380952380952,0.8914457464790011
seeds.data,"(15,)",relu,4,False,adam,0.8273420479302832,0.7921246878114157
seeds.data,"(15,)",relu,6,False,adam,0.8388047138047138,0.8144228929812454
seeds.data,"(15,)",relu,8,False,adam,0.8854166666666666,0.881859366553639
seeds.data,"(15,)",relu,2,False,sgd,0.5666666666666667,0.4963628192112801
seeds.data,"(15,)",relu,4,False,sgd,0.7145969498910676,0.6566112545074019
seeds.data,"(15,)",relu,6,False,sgd,0.7617845117845118,0.6964527771058123
seeds.data,"(15,)",relu,8,False,sgd,0.671875,0.6185528129215874
seeds.data,"(18,)",relu,2,True,adam,0.18095238095238095,0.10398218427155807
seeds.data,"(18,)",relu,4,True,adam,0.3472222222222222,0.20050461761798863
seeds.data,"(18,)",relu,6,True,adam,0.42424242424242425,0.3088632304318579
seeds.data,"(18,)",relu,8,True,adam,0.3298611111111111,0.21137730142664352
seeds.data,"(18,)",relu,2,True,sgd,0.21904761904761905,0.11494252873563218
seeds.data,"(18,)",relu,4,True,sgd,0.4025054466230937,0.2612897985705003
seeds.data,"(18,)",relu,6,True,sgd,0.32786195286195285,0.19797178130511464
seeds.data,"(18,)",relu,8,True,sgd,0.3616898148148148,0.25682575594340296
seeds.data,"(18,)",relu,2,False,adam,0.9142857142857144,0.9120603051751597
seeds.data,"(18,)",relu,4,False,adam,0.8600217864923747,0.8553279580647813
seeds.data,"(18,)",relu,6,False,adam,0.9006734006734006,0.8985213739561565
seeds.data,"(18,)",relu,8,False,adam,0.8501157407407407,0.8324921820955102
seeds.data,"(18,)",relu,2,False,sgd,0.719047619047619,0.6693199729462174
seeds.data,"(18,)",relu,4,False,sgd,0.8287037037037037,0.8182127640956164
seeds.data,"(18,)",relu,6,False,sgd,0.7415824915824917,0.6965229081103276
seeds.data,"(18,)",relu,8,False,sgd,0.7256944444444444,0.6767873351690015
seeds.data,"(21,)",relu,2,True,adam,0.3333333333333333,0.1672661870503597
seeds.data,"(21,)",relu,4,True,adam,0.4474400871459695,0.31466169443763786
seeds.data,"(21,)",relu,6,True,adam,0.35185185185185186,0.20590062111801244
seeds.data,"(21,)",relu,8,True,adam,0.2962962962962963,0.17974445812807882
seeds.data,"(21,)",relu,2,True,sgd,0.2523809523809524,0.15607101947308133
seeds.data,"(21,)",relu,4,True,sgd,0.3420479302832244,0.23774240465416935
seeds.data,"(21,)",relu,6,True,sgd,0.2786195286195286,0.16989611562782292
seeds.data,"(21,)",relu,8,True,sgd,0.3616898148148148,0.21211517537122376
seeds.data,"(21,)",relu,2,False,adam,0.8952380952380952,0.8922801056246561
seeds.data,"(21,)",relu,4,False,adam,0.9101307189542484,0.90962013884808
seeds.data,"(21,)",relu,6,False,adam,0.8674242424242423,0.8563425430832728
seeds.data,"(21,)",relu,8,False,adam,0.9045138888888888,0.9020812896683641
seeds.data,"(21,)",relu,2,False,sgd,0.8666666666666667,0.8607955611739582
seeds.data,"(21,)",relu,4,False,sgd,0.7295751633986928,0.6487298989448504
seeds.data,"(21,)",relu,6,False,sgd,0.7849326599326599,0.753902070492415
seeds.data,"(21,)",relu,8,False,sgd,0.728587962962963,0.6715614216638917
seeds.data,"(24,)",relu,2,True,adam,0.3476190476190476,0.20575158786167957
seeds.data,"(24,)",relu,4,True,adam,0.28594771241830064,0.20328212462419606
seeds.data,"(24,)",relu,6,True,adam,0.3329124579124579,0.18417312661498705
seeds.data,"(24,)",relu,8,True,adam,0.38599537037037035,0.25656066156066154
seeds.data,"(24,)",relu,2,True,sgd,0.41428571428571426,0.33135171296176147
seeds.data,"(24,)",relu,4,True,sgd,0.2696078431372549,0.14534353094375563
seeds.data,"(24,)",relu,6,True,sgd,0.2824074074074074,0.15550532393195785
seeds.data,"(24,)",relu,8,True,sgd,0.4288194444444444,0.28729686979686975
seeds.data,"(24,)",relu,2,False,adam,0.8809523809523809,0.8779859752929188
seeds.data,"(24,)",relu,4,False,adam,0.9000544662309368,0.8975465553966628
seeds.data,"(24,)",relu,6,False,adam,0.9002525252525254,0.8977857006117876
seeds.data,"(24,)",relu,8,False,adam,0.890625,0.887859661408423
seeds.data,"(24,)",relu,2,False,sgd,0.6238095238095238,0.5640067367539122
seeds.data,"(24,)",relu,4,False,sgd,0.6633986928104575,0.5990965073108373
seeds.data,"(24,)",relu,6,False,sgd,0.7689393939393939,0.7211527318287052
seeds.data,"(24,)",relu,8,False,sgd,0.8078703703703703,0.7888525811706926
seeds.data,"(27,)",relu,2,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(27,)",relu,4,True,adam,0.2696078431372549,0.13888888888888887
seeds.data,"(27,)",relu,6,True,adam,0.31186868686868685,0.2109833713642079
seeds.data,"(27,)",relu,8,True,adam,0.35648148148148145,0.2117063492063492
seeds.data,"(27,)",relu,2,True,sgd,0.3380952380952381,0.1898989898989899
seeds.data,"(27,)",relu,4,True,sgd,0.33197167755991286,0.23577413850838858
seeds.data,"(27,)",relu,6,True,sgd,0.35648148148148145,0.20675964572941055
seeds.data,"(27,)",relu,8,True,sgd,0.375,0.2642032851198005
seeds.data,"(27,)",relu,2,False,adam,0.8904761904761904,0.888483560552354
seeds.data,"(27,)",relu,4,False,adam,0.9087690631808278,0.9063476850708622
seeds.data,"(27,)",relu,6,False,adam,0.8998316498316498,0.8970023991038483
seeds.data,"(27,)",relu,8,False,adam,0.9131944444444444,0.9094249851312545
seeds.data,"(27,)",relu,2,False,sgd,0.8142857142857143,0.8104514150235287
seeds.data,"(27,)",relu,4,False,sgd,0.7864923747276689,0.7498354193216192
seeds.data,"(27,)",relu,6,False,sgd,0.7756734006734006,0.7420425929270036
seeds.data,"(27,)",relu,8,False,sgd,0.8333333333333333,0.8109660713956379
seeds.data,"(3,)",logistic,2,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(3,)",logistic,4,True,adam,0.3333333333333333,0.16666666666666666
seeds.data,"(3,)",logistic,6,True,adam,0.38888888888888884,0.2314814814814815
seeds.data,"(3,)",logistic,8,True,adam,0.37037037037037035,0.21306022408963585
seeds.data,"(3,)",logistic,2,True,sgd,0.37142857142857144,0.2337326755931407
seeds.data,"(3,)",logistic,4,True,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(3,)",logistic,6,True,sgd,0.2962962962962963,0.15244229736983358
seeds.data,"(3,)",logistic,8,True,sgd,0.3622685185185185,0.2158005038439821
seeds.data,"(3,)",logistic,2,False,adam,0.6190476190476191,0.5389864831086244
seeds.data,"(3,)",logistic,4,False,adam,0.6478758169934641,0.5471431737248719
seeds.data,"(3,)",logistic,6,False,adam,0.41203703703703703,0.2687510442773601
seeds.data,"(3,)",logistic,8,False,adam,0.4768518518518518,0.3537177284609373
seeds.data,"(3,)",logistic,2,False,sgd,0.3333333333333333,0.16666666666666666
seeds.data,"(3,)",logistic,4,False,sgd,0.34259259259259256,0.1898148148148148
